timestamp,sat_id,sat_type,clock_error_ns,eph_radial_m,eph_along_m,eph_cross_m
2025-01-01 00:00:00,G01,GEO,-0.054969202001064005,0.04780348387990225,0.3603144370778364,0.012978603619681072
2025-01-01 00:15:00,G01,GEO,1.1572282875056634,0.10528946281890975,0.504229601942479,0.018852365297108598
2025-01-01 00:30:00,G01,GEO,2.9569783972526795,0.16643185882044018,0.5966391536362186,0.06419259689054446
2025-01-01 00:45:00,G01,GEO,4.191108927055713,0.26002299749238866,0.731803188525289,0.08980244122185456
2025-01-01 01:00:00,G01,GEO,5.770321938292962,0.29845136788677634,0.8782420690023705,0.13628214345938874
2025-01-01 01:15:00,G01,GEO,7.277809618640369,0.38769788371157754,1.0300169096134586,0.14808541036004122
2025-01-01 01:30:00,G01,GEO,9.073101547857421,0.4608401975275677,1.0710433961550292,0.17747278104256806
2025-01-01 01:45:00,G01,GEO,10.753856235534759,0.5312024448428065,1.2312832833467942,0.21363833693008114
2025-01-01 02:00:00,G01,GEO,0.5040848945172547,0.010622535159772635,0.35477764622426716,0.03291469189575968
2025-01-01 02:15:00,G01,GEO,1.8690009496128999,0.09450377468089677,0.524890316505193,0.053823361467493475
2025-01-01 02:30:00,G01,GEO,3.1245356278989895,0.14736829741266183,0.4759788715041853,0.07636109027700998
2025-01-01 02:45:00,G01,GEO,4.479814904606069,0.20932742961741543,0.5874769691287621,0.12571767815174292
2025-01-01 03:00:00,G01,GEO,6.030828351471534,0.2690973618530748,0.8025563191549364,0.15649348585858677
2025-01-01 03:15:00,G01,GEO,7.574137113709122,0.3593721083788811,0.8611646387490766,0.17113461011608394
2025-01-01 03:30:00,G01,GEO,9.19159349352331,0.4221680519148651,0.9626005108296125,0.18973943687450112
2025-01-01 03:45:00,G01,GEO,10.73753806766319,0.5005983172783234,1.1213838077129985,0.23326303831253822
2025-01-01 04:00:00,G01,GEO,0.49796771142879825,-0.006956004582659861,0.20225078382205422,0.06802500559318268
2025-01-01 04:15:00,G01,GEO,2.1896163037095486,0.04565305514856151,0.22351389621360288,0.0534470053123979
2025-01-01 04:30:00,G01,GEO,3.352724526462644,0.12194547901491685,0.3251880187913421,0.0884870113595622
2025-01-01 04:45:00,G01,GEO,4.56090576461455,0.1789612849944602,0.4057654598090078,0.12436855160543085
2025-01-01 05:00:00,G01,GEO,6.36204570069798,0.2555068865518967,0.5387220699277214,0.13382883898547504
2025-01-01 05:15:00,G01,GEO,7.347505732607124,0.32493634524397863,0.6429171634259527,0.17980010949112263
2025-01-01 05:30:00,G01,GEO,9.258379928546072,0.3952395670643087,0.7862440589000652,0.17611439763186296
2025-01-01 05:45:00,G01,GEO,10.837736664656768,0.47092926363507304,0.8790977124944267,0.21527677317360552
2025-01-01 06:00:00,G01,GEO,0.7399990084395526,-0.04024318132473891,-0.04384939180721534,0.037152395868661196
2025-01-01 06:15:00,G01,GEO,2.083177923992884,0.010139607807526417,0.039030293732075394,0.06940575604115429
2025-01-01 06:30:00,G01,GEO,3.028684825667774,0.07189773661428546,0.09945732070898623,0.0860593206837159
2025-01-01 06:45:00,G01,GEO,4.82249804170901,0.1704377563696859,0.24806500430660192,0.12098643023592376
2025-01-01 07:00:00,G01,GEO,6.143047508079015,0.22020749525413671,0.2990812952339328,0.1556246006923012
2025-01-01 07:15:00,G01,GEO,7.383464206837965,0.2943731601180374,0.48567317174097574,0.1667642757158431
2025-01-01 07:30:00,G01,GEO,9.424206654224784,0.3862385866507205,0.6361921016894235,0.18943150875241116
2025-01-01 07:45:00,G01,GEO,10.569739926000775,0.46818351085536114,0.7833262832370804,0.23200467290918328
2025-01-01 08:00:00,G01,GEO,0.3045427206448012,-0.06942571695566373,-0.17916333003835969,0.036456841212733175
2025-01-01 08:15:00,G01,GEO,1.6318592940793843,0.0012364451229768018,-0.10557626310976215,0.058415423654321216
2025-01-01 08:30:00,G01,GEO,3.2533802378886967,0.1110336285595742,-0.028793279167456356,0.066601088795102
2025-01-01 08:45:00,G01,GEO,4.534171466246863,0.13122506630619216,0.08748240778064753,0.09738792769555396
2025-01-01 09:00:00,G01,GEO,5.901572799145146,0.22454399514701529,0.20255485132969375,0.10226180056519588
2025-01-01 09:15:00,G01,GEO,7.151325326266044,0.2973304353231891,0.2846515950556102,0.16455856678891032
2025-01-01 09:30:00,G01,GEO,8.76264639869469,0.36616483516316384,0.41569960864495015,0.16361714725138918
2025-01-01 09:45:00,G01,GEO,10.478361810289684,0.4383717981514913,0.5110352693654417,0.19797438246409108
2025-01-01 10:00:00,G01,GEO,0.15218597340897305,-0.06214780015234926,-0.34954738305981115,0.021375266166076688
2025-01-01 10:15:00,G01,GEO,1.3001125984359185,0.009416061338049755,-0.21750623303947555,0.03427183279155063
2025-01-01 10:30:00,G01,GEO,3.0221922306758913,0.04591251846018434,-0.0704217348864234,0.053481004987994435
2025-01-01 10:45:00,G01,GEO,4.231802023564918,0.14323240408765076,-0.011233144717436564,0.08428177922444202
2025-01-01 11:00:00,G01,GEO,5.6123443517159055,0.21059773752954777,0.11338716977634217,0.10576555865839207
2025-01-01 11:15:00,G01,GEO,7.1800252593753395,0.27358694550310586,0.25741421284858795,0.13763252753836577
2025-01-01 11:30:00,G01,GEO,8.351590355301928,0.3642059462643505,0.4210201101142053,0.15723390375686958
2025-01-01 11:45:00,G01,GEO,9.90432370895586,0.4312632230834045,0.5066263614815157,0.17331492848712976
2025-01-01 12:00:00,G01,GEO,-0.03333606618512644,-0.030466553981966293,-0.4170948383038629,-0.00898636783847086
2025-01-01 12:15:00,G01,GEO,1.090762177570899,0.019178740470252028,-0.29623263840105074,-0.00038046955157406066
2025-01-01 12:30:00,G01,GEO,2.416795931282024,0.08470621840834629,-0.16625393844436628,0.03138980802296085
2025-01-01 12:45:00,G01,GEO,3.8682456741642186,0.1742412359500021,0.009918828619389908,0.05210666189169945
2025-01-01 13:00:00,G01,GEO,4.876932311884994,0.23595178463173014,0.16355419647282352,0.06788842340824164
2025-01-01 13:15:00,G01,GEO,6.766608913165602,0.3263714097608904,0.2797977549546929,0.12353969402902301
2025-01-01 13:30:00,G01,GEO,7.960793127723439,0.39770089891998933,0.4366478982152778,0.12520835766700186
2025-01-01 13:45:00,G01,GEO,9.592709769144294,0.47501867488261285,0.5580269408151459,0.16097541401401774
2025-01-01 14:00:00,G01,GEO,-0.41331347997830487,-0.020024541848459122,-0.31489443620629537,-0.04863257272460341
2025-01-01 14:15:00,G01,GEO,1.0613193484535044,0.06314779975170204,-0.16301225690265791,-0.008687642197087724
2025-01-01 14:30:00,G01,GEO,1.9685977174743763,0.11024188508047993,-0.09038965205511741,-0.003496772788923826
2025-01-01 14:45:00,G01,GEO,3.392208371456613,0.16568586196664858,0.06827259008964659,0.03294945896813975
2025-01-01 15:00:00,G01,GEO,4.867028915097589,0.26937011538085437,0.2516961656843711,0.05163989832915676
2025-01-01 15:15:00,G01,GEO,6.374633560606879,0.3528124107290556,0.4290639530363394,0.07346393423426051
2025-01-01 15:30:00,G01,GEO,8.061512004051352,0.4192076518932923,0.5656366166008295,0.1167968666549196
2025-01-01 15:45:00,G01,GEO,9.44772467269118,0.5026693926458607,0.8121931052078077,0.14062610751032492
2025-01-01 16:00:00,G01,GEO,-0.7147363873979056,-0.0038861149945685486,-0.15761318150785703,-0.01750157858169521
2025-01-01 16:15:00,G01,GEO,0.8184603030180209,0.052023187033189075,0.011176434663035402,-0.03785613826305332
2025-01-01 16:30:00,G01,GEO,2.289039968043829,0.14567513754002992,0.17322059290037062,0.01616908195380526
2025-01-01 16:45:00,G01,GEO,3.1879394857100247,0.21689819667359117,0.2678490848935572,0.017088505457301312
2025-01-01 17:00:00,G01,GEO,4.6588399503463735,0.3061799460006582,0.41732632583892215,0.056573887163675195
2025-01-01 17:15:00,G01,GEO,6.426515813855847,0.37537317487302735,0.6093708377546398,0.08592305054764766
2025-01-01 17:30:00,G01,GEO,7.763347428244173,0.47757455560546697,0.707026293301598,0.09275535857460039
2025-01-01 17:45:00,G01,GEO,9.494734248110694,0.5357335039740465,0.8860537533482997,0.15323071091125656
2025-01-01 18:00:00,G01,GEO,-0.7210788261373775,0.05544869586691321,0.09093696076388597,-0.05561712625917572
2025-01-01 18:15:00,G01,GEO,0.4497335504542412,0.10076400338815611,0.20213801654333333,-0.02244211643889829
2025-01-01 18:30:00,G01,GEO,1.9823844445524037,0.16974754185615903,0.34631490998183084,0.0062797017684136465
2025-01-01 18:45:00,G01,GEO,2.906554408908994,0.25701883308976187,0.471689555163941,0.021279707416748346
2025-01-01 19:00:00,G01,GEO,4.774492480023278,0.32081565768064063,0.5925981069881849,0.06273988852799459
2025-01-01 19:15:00,G01,GEO,6.528348943673706,0.4065262618971386,0.8516757265356328,0.08976437406811107
2025-01-01 19:30:00,G01,GEO,7.9102365409293105,0.5065318650280932,0.9796707871744497,0.1141940596157582
2025-01-01 19:45:00,G01,GEO,9.51285740199757,0.5597859214675872,1.1029601155018147,0.1711884032602132
2025-01-01 20:00:00,G01,GEO,-0.6834380209722777,0.031787732665710576,0.25413785351871626,-0.03786757206881679
2025-01-01 20:15:00,G01,GEO,0.5782827148758072,0.12750649847233309,0.4155188250194287,0.015387025032472728
2025-01-01 20:30:00,G01,GEO,2.2255735804272123,0.18373005133119708,0.5549482214087536,0.023824924942763556
2025-01-01 20:45:00,G01,GEO,3.7880355155366483,0.2510945459440099,0.6498517837895414,0.035372103647511755
2025-01-01 21:00:00,G01,GEO,4.837884515141585,0.3384923023748673,0.7938440047822276,0.07046432784455994
2025-01-01 21:15:00,G01,GEO,6.128637655983982,0.4238352402741586,0.9450970184463277,0.1051815314807076
2025-01-01 21:30:00,G01,GEO,8.240228950648422,0.49589207768338833,1.1230088450722482,0.13774911775120657
2025-01-01 21:45:00,G01,GEO,9.986312270748545,0.569089541104546,1.3156966791627926,0.1484695677440408
2025-01-01 22:00:00,G01,GEO,-0.2607628548384534,0.033703192502628286,0.3522348364257814,-0.002598529336872277
2025-01-01 22:15:00,G01,GEO,0.7772890903312605,0.11570345566803647,0.4864090930438195,0.02172083194473499
2025-01-01 22:30:00,G01,GEO,2.4221503468854104,0.19742059153837724,0.6124467790320256,0.0376884466909832
2025-01-01 22:45:00,G01,GEO,3.9492863694842857,0.2500504850439641,0.7509517376514088,0.04162024277041517
2025-01-01 23:00:00,G01,GEO,5.303733698912101,0.33455167137097014,0.9437785342522352,0.08604055202755166
2025-01-01 23:15:00,G01,GEO,6.810778865080264,0.39687494464034784,1.0042857570787036,0.14327715304447525
2025-01-01 23:30:00,G01,GEO,8.09394470831265,0.4942890847005733,1.1789648090993328,0.14502021712711405
2025-01-01 23:45:00,G01,GEO,10.083870118972085,0.5457100004591471,1.3191458187572882,0.18427659161372695
2025-01-02 00:00:00,G01,GEO,0.11431217064904922,0.05178707727963959,0.35962468519592045,0.008596842787514887
2025-01-02 00:15:00,G01,GEO,1.5367826063752743,0.11424600802780345,0.5243938575351691,0.047434522784848415
2025-01-02 00:30:00,G01,GEO,2.704024009387449,0.1714256098867421,0.574013550953243,0.06563246641177395
2025-01-02 00:45:00,G01,GEO,4.41118376364638,0.24121964817019348,0.7378204912467965,0.08526502477073157
2025-01-02 01:00:00,G01,GEO,5.906841791127933,0.29988084121331354,0.8925396903315879,0.1051296584376162
2025-01-02 01:15:00,G01,GEO,7.353097725120844,0.3767495470423417,1.040334834132547,0.1563359980172355
2025-01-02 01:30:00,G01,GEO,8.822852192139521,0.4805521240890643,1.198360744660479,0.1814220042529537
2025-01-02 01:45:00,G01,GEO,10.548964804340567,0.5240574588899165,1.276024936969441,0.1957967126875803
2025-01-02 02:00:00,G01,GEO,0.34201503549956447,-0.006444265490508426,0.32220417660828904,0.029916479910152817
2025-01-02 02:15:00,G01,GEO,1.8343190772649625,0.08984086519661819,0.4586772030464279,0.05774253016062487
2025-01-02 02:30:00,G01,GEO,3.3758857967383435,0.1384710959621259,0.5368726116666959,0.08546979154142766
2025-01-02 02:45:00,G01,GEO,4.649551066527518,0.21302802486725347,0.6584069315535805,0.12336976977595984
2025-01-02 03:00:00,G01,GEO,5.820373056516857,0.2931243891581717,0.7322158255951136,0.13653764843148547
2025-01-02 03:15:00,G01,GEO,7.240225156026391,0.337878924892539,0.8081844909484174,0.16018663818654394
2025-01-02 03:30:00,G01,GEO,9.155177280729905,0.40796930676774834,0.9633637017821424,0.22658525946713867
2025-01-02 03:45:00,G01,GEO,10.788804907379479,0.49954641996211613,1.1164190394336777,0.21209015713460455
2025-01-02 04:00:00,G01,GEO,0.5540948797378379,0.004709757475247901,0.10342923541258667,0.04393581543307777
2025-01-02 04:15:00,G01,GEO,2.20566293291705,0.048811928183585825,0.25184460710089895,0.07840793050088872
2025-01-02 04:30:00,G01,GEO,3.0501160085746095,0.12110152686117874,0.35815136198233366,0.07944616575896803
2025-01-02 04:45:00,G01,GEO,4.506914308116215,0.18203072664737233,0.44001227811950183,0.11125100797306477
2025-01-02 05:00:00,G01,GEO,6.10144948098834,0.24576059548924048,0.5027527831478397,0.14138536518930667
2025-01-02 05:15:00,G01,GEO,7.571852454549945,0.31429356193330293,0.6214938565604133,0.1826050201779159
2025-01-02 05:30:00,G01,GEO,9.102063362539408,0.3916825594454329,0.7897506941609092,0.20769330134036026
2025-01-02 05:45:00,G01,GEO,10.656436734051976,0.4724434893341687,0.9112409519938115,0.22710219948998406
2025-01-02 06:00:00,G01,GEO,0.5128444908559976,-0.03513933812446003,-0.04632377004357359,0.03284230694631635
2025-01-02 06:15:00,G01,GEO,2.0439180124629717,0.02565256651520718,0.017495895553172377,0.048916498059533985
2025-01-02 06:30:00,G01,GEO,3.1709027829833945,0.07816240786376251,0.1344373795429518,0.09489665914986196
2025-01-02 06:45:00,G01,GEO,4.814120456236663,0.17860164866835412,0.2595908595784084,0.1130831136369739
2025-01-02 07:00:00,G01,GEO,5.7035418904638275,0.220430762100925,0.38537709340115056,0.13520300438531274
2025-01-02 07:15:00,G01,GEO,7.638044666776211,0.28780734127116686,0.5036263067658173,0.16480225902281942
